,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeELORating,AwayELORating,EloGap,HomePossession,AwayPossession,year,month,HomeAttackingRating,HomeMidfieldRating,HomeDefenceRating,HomeOverallRating,AwayAttackingRating,AwayMidfieldRating,AwayDefenceRating,AwayOverallRating,HOMEATTACKVSAWAYDEFENCE,AWAYATTACKVSHOMEDEFENCE,HOMERATINGSVSAWAYRATINGS,HOMEMIDFIELDVSAWAYMIDFIELD
380,380,380,380,380,380,380,380,10/08/2018,Man United,Leicester,2,1,H,1,0,H,8,13,6,4,11,8,2,5,2,1,0,0,1882.31958008,1694.80688477,187.51269531000003,46,54,2018,8,84,84,81,83,79,77,77,78,7,-2,5,7
381,381,381,381,381,381,381,381,11/08/2018,Bournemouth,Cardiff,2,0,H,1,0,H,12,10,4,1,11,9,7,4,1,1,0,0,1671.07556152,1574.02709961,97.04846191,63,37,2018,8,77,75,76,76,73,74,73,73,4,-3,3,1
382,382,382,382,382,382,382,382,11/08/2018,Fulham,Crystal Palace,0,2,A,0,1,A,15,10,6,9,9,11,5,5,1,2,0,0,1631.3326416,1690.4197998,-59.08715819999998,65,35,2018,8,76,77,74,76,79,76,75,77,1,5,-1,1
383,383,383,383,383,383,383,383,11/08/2018,Huddersfield,Chelsea,0,3,A,0,2,A,6,13,1,4,9,8,2,5,2,1,0,0,1564.58984375,1834.67578125,-270.0859375,37,63,2018,8,75,75,75,75,84,85,82,83,-7,9,-8,-10
384,384,384,384,384,384,384,384,11/08/2018,Newcastle,Tottenham,1,2,A,1,2,A,15,15,2,5,11,12,3,5,2,2,0,0,1668.25769043,1912.24389648,-243.9862060500002,42,58,2018,8,76,76,76,76,89,83,82,83,-6,13,-7,-7
385,385,385,385,385,385,385,385,11/08/2018,Watford,Brighton,2,0,H,1,0,H,19,6,5,0,10,16,8,2,2,2,0,0,1623.75756836,1630.28771973,-6.530151369999884,53,48,2018,8,77,78,76,77,76,76,75,76,2,0,1,2
386,386,386,386,386,386,386,386,11/08/2018,Wolves,Everton,2,2,D,1,1,D,11,6,4,5,8,7,3,6,0,1,0,1,1590.63623047,1697.00219727,-106.3659667999998,57,43,2018,8,75,80,75,76,80,79,78,79,-3,5,-3,1
387,387,387,387,387,387,387,387,12/08/2018,Arsenal,Man City,0,2,A,0,1,A,9,17,3,8,11,14,2,9,2,2,0,0,1820.09655762,1972.12780762,-152.03125,43,57,2018,8,85,82,81,82,85,87,83,85,2,4,-3,-5
388,388,388,388,388,388,388,388,12/08/2018,Liverpool,West Ham,4,0,H,2,0,H,18,5,8,2,14,9,5,4,1,2,0,0,1914.92382812,1671.16394043,243.75988769000008,65,35,2018,8,85,82,81,83,79,78,76,79,9,-2,4,4
389,389,389,389,389,389,389,389,12/08/2018,Southampton,Burnley,0,0,D,0,0,D,18,16,3,6,10,9,8,5,0,1,0,0,1650.86743164,1690.3203125,-39.45288086000005,47,53,2018,8,76,77,77,77,77,77,78,78,-2,0,-1,0
390,390,390,390,390,390,390,390,18/08/2018,Cardiff,Newcastle,0,0,D,0,0,D,12,12,1,6,14,16,5,5,2,2,0,1,1570.92089844,1667.10717773,-96.18627929000013,51,48,2018,8,73,74,73,73,76,76,76,76,-3,3,-3,-2
391,391,391,391,391,391,391,391,18/08/2018,Chelsea,Arsenal,3,2,H,2,2,D,24,15,11,6,12,9,5,1,0,2,0,0,1843.4486084000002,1814.96276855,28.48583985000027,62,38,2018,8,84,85,82,83,85,82,81,82,3,3,1,3
392,392,392,392,392,392,392,392,18/08/2018,Everton,Southampton,2,1,H,2,0,H,13,15,7,4,8,20,2,5,0,5,0,0,1698.62988281,1652.86315918,45.766723630000115,57,43,2018,8,80,79,78,79,76,77,77,77,3,-2,2,2
393,393,393,393,393,393,393,393,18/08/2018,Leicester,Wolves,2,0,H,2,0,H,6,11,2,3,10,8,1,9,2,1,1,0,1694.86584473,1594.50646973,100.359375,42,58,2018,8,79,77,77,78,75,80,75,76,4,-2,2,-3
394,394,394,394,394,394,394,394,18/08/2018,Tottenham,Fulham,3,1,H,1,0,H,25,10,11,3,9,5,5,2,0,0,0,0,1918.89245605,1622.43225098,296.46020507000014,60,40,2018,8,89,83,82,83,76,77,74,76,15,-6,7,6
395,395,395,395,395,395,395,395,18/08/2018,West Ham,Bournemouth,1,2,A,1,0,H,11,12,5,5,14,10,6,4,6,2,0,0,1670.16674805,1679.67980957,-9.513061520000065,60,39,2018,8,79,78,76,79,77,75,76,76,3,1,3,3
396,396,396,396,396,396,396,396,19/08/2018,Brighton,Man United,3,2,H,3,1,H,6,9,3,3,16,13,3,5,1,1,0,0,1623.77954102,1887.75854492,-263.9790039000002,34,66,2018,8,76,76,75,76,84,84,81,83,-5,9,-7,-8
397,397,397,397,397,397,397,397,19/08/2018,Burnley,Watford,1,3,A,1,1,D,8,9,3,6,8,19,5,2,1,2,0,0,1702.11206055,1635.76367188,66.34838867000008,57,42,2018,8,77,77,78,78,77,78,76,77,1,-1,1,-1
398,398,398,398,398,398,398,398,19/08/2018,Man City,Huddersfield,6,1,H,3,1,H,32,5,14,1,9,4,10,3,0,2,0,0,1982.75964355,1561.31494141,421.44470213999983,78,23,2018,8,85,87,83,85,75,75,75,75,10,-8,10,12
399,399,399,399,399,399,399,399,20/08/2018,Crystal Palace,Liverpool,0,2,A,0,1,A,8,16,2,6,6,13,6,7,1,1,1,0,1704.8182373,1921.41906738,-216.60083007999992,37,63,2018,8,79,76,75,77,85,82,81,83,-2,10,-6,-6
400,400,400,400,400,400,400,400,25/08/2018,Arsenal,West Ham,3,1,H,1,1,D,17,13,10,5,16,13,10,2,1,3,0,0,1805.54797363,1657.21337891,148.3345947199998,60,40,2018,8,85,82,81,82,79,78,76,79,9,-2,3,4
401,401,401,401,401,401,401,401,25/08/2018,Bournemouth,Everton,2,2,D,0,0,D,17,11,5,3,12,10,6,2,0,3,1,1,1685.11108398,1700.25915527,-15.148071289999962,50,50,2018,8,77,75,76,76,80,79,78,79,-1,4,-3,-4
402,402,402,402,402,402,402,402,25/08/2018,Huddersfield,Cardiff,0,0,D,0,0,D,5,14,1,4,8,10,7,7,0,1,1,0,1555.97497559,1568.03686523,-12.061889640000118,58,42,2018,8,75,75,75,75,73,74,73,73,2,-2,2,1
403,403,403,403,403,403,403,403,25/08/2018,Liverpool,Brighton,1,0,H,1,0,H,22,6,8,2,8,14,8,5,1,1,0,0,1923.71032715,1633.20727539,290.50305176000006,68,32,2018,8,85,82,81,83,76,76,75,76,10,-5,7,6
404,404,404,404,404,404,404,404,25/08/2018,Southampton,Leicester,1,2,A,0,0,D,11,8,5,5,13,11,10,3,1,1,1,0,1643.71179199,1696.88464355,-53.17285156000002,52,48,2018,8,76,77,77,77,79,77,77,78,-1,2,-1,0
405,405,405,405,405,405,405,405,25/08/2018,Wolves,Man City,1,1,D,0,0,D,11,18,2,6,13,8,5,9,1,2,0,0,1584.96557617,1980.57739258,-395.61181640999985,28,72,2018,8,75,80,75,76,85,87,83,85,-8,10,-9,-7
406,406,406,406,406,406,406,406,26/08/2018,Fulham,Burnley,4,2,H,3,2,H,25,12,12,2,11,8,6,4,2,1,0,0,1616.63085938,1670.52526855,-53.89440917000002,63,37,2018,8,76,77,74,76,77,77,78,78,-2,3,-2,0
407,407,407,407,407,407,407,407,26/08/2018,Newcastle,Chelsea,1,2,A,0,0,D,6,15,2,3,16,8,4,5,3,1,0,0,1662.46899414,1845.34130859,-182.87231445,20,80,2018,8,76,76,76,76,84,85,82,83,-6,8,-7,-9
408,408,408,408,408,408,408,408,26/08/2018,Watford,Crystal Palace,2,1,H,0,0,D,13,9,5,3,14,11,6,3,4,2,0,0,1648.49560547,1695.00488281,-46.50927733999993,44,56,2018,8,77,78,76,77,79,76,75,77,2,3,0,2
409,409,409,409,409,409,409,409,27/08/2018,Man United,Tottenham,0,3,A,0,0,D,23,9,5,5,11,16,5,2,2,4,0,0,1870.80871582,1917.17163086,-46.36291503999996,58,42,2018,8,84,84,81,83,89,83,82,83,2,8,0,1
410,410,410,410,410,410,410,410,01/09/2018,Brighton,Fulham,2,2,D,0,1,A,15,10,5,5,12,14,7,1,3,3,0,0,1629.2142334,1625.36535645,3.848876949999976,42,58,2018,9,76,76,75,76,76,77,74,76,2,1,0,-1
411,411,411,411,411,411,411,411,01/09/2018,Chelsea,Bournemouth,2,0,H,0,0,D,24,8,6,1,10,7,7,6,2,2,0,0,1847.97814941,1681.21850586,166.75964354999996,72,27,2018,9,84,85,82,83,77,74,76,76,8,-5,7,11
412,412,412,412,412,412,412,412,01/09/2018,Crystal Palace,Southampton,0,2,A,0,0,D,20,19,6,6,11,12,7,4,1,1,0,0,1684.92883301,1632.85510254,52.07373047000011,50,50,2018,9,78,76,76,77,76,77,77,77,1,0,0,-1
413,413,413,413,413,413,413,413,01/09/2018,Everton,Huddersfield,1,1,D,1,1,D,11,9,1,6,13,14,4,3,3,3,0,0,1699.20117188,1551.9954834,147.20568847999994,57,42,2018,9,80,79,78,79,75,75,75,75,5,-3,4,4
414,414,414,414,414,414,414,414,01/09/2018,Leicester,Liverpool,1,2,A,0,2,A,12,10,5,4,9,12,4,4,3,2,0,0,1702.79077148,1922.75268555,-219.96191406999992,53,47,2018,9,79,78,77,78,85,82,81,83,-2,8,-5,-4
415,415,415,415,415,415,415,415,01/09/2018,Man City,Newcastle,2,1,H,1,1,D,24,3,8,2,5,13,4,0,0,0,0,0,1970.69360352,1654.88146973,315.81213379,77,23,2018,9,85,87,83,85,76,76,76,76,9,-7,9,11
416,416,416,416,416,416,416,416,01/09/2018,West Ham,Wolves,0,1,A,0,0,D,13,15,3,6,10,11,4,4,2,1,0,0,1650.28723145,1589.89880371,60.38842774,48,52,2018,9,80,78,77,78,76,78,75,76,5,-1,2,0
417,417,417,417,417,417,417,417,02/09/2018,Burnley,Man United,0,2,A,0,2,A,9,21,2,9,7,13,2,5,2,3,0,1,1649.38720703,1853.49084473,-204.10363770000004,46,54,2018,9,77,77,78,78,84,84,80,83,-3,6,-5,-7
418,418,418,418,418,418,418,418,02/09/2018,Cardiff,Arsenal,2,3,A,1,1,D,14,17,3,11,12,14,3,9,3,4,0,0,1567.06591797,1807.52355957,-240.4576416,28,71,2018,9,71,74,73,73,84,83,81,82,-10,11,-9,-9
419,419,419,419,419,419,419,419,02/09/2018,Watford,Tottenham,2,1,H,0,0,D,7,11,3,2,9,8,3,10,2,1,0,0,1653.62109375,1929.53881836,-275.91772461000005,34,66,2018,9,76,78,76,77,89,83,82,83,-6,13,-6,-5
420,420,420,420,420,420,420,420,15/09/2018,Bournemouth,Leicester,4,2,H,3,0,H,10,14,5,8,13,15,4,6,3,2,0,1,1677.10534668,1698.69592285,-21.590576170000077,47,53,2018,9,77,74,76,76,79,78,77,78,0,3,-2,-4
421,421,421,421,421,421,421,421,15/09/2018,Chelsea,Cardiff,4,1,H,2,1,H,18,6,7,2,8,10,5,4,0,0,0,0,1852.09118652,1563.24645996,288.84472656,75,23,2018,9,84,85,82,83,71,74,73,73,11,-11,10,11
422,422,422,422,422,422,422,422,15/09/2018,Huddersfield,Crystal Palace,0,1,A,0,1,A,15,7,2,2,11,17,5,3,1,2,0,0,1557.43139648,1669.01635742,-111.58496093999996,58,42,2018,9,75,75,75,75,78,76,76,77,-1,3,-2,-1
423,423,423,423,423,423,423,423,15/09/2018,Man City,Fulham,3,0,H,2,0,H,28,9,9,3,7,7,10,4,0,0,0,0,1972.01721191,1627.30664062,344.71057129,64,36,2018,9,85,87,83,85,76,77,74,76,11,-7,9,10
424,424,424,424,424,424,424,424,15/09/2018,Newcastle,Arsenal,1,2,A,0,0,D,4,12,2,2,13,11,10,4,0,0,0,0,1653.5579834,1811.34289551,-157.78491211000005,37,63,2018,9,76,76,76,76,84,83,81,82,-5,8,-6,-7
425,425,425,425,425,425,425,425,15/09/2018,Tottenham,Liverpool,1,2,A,0,1,A,11,17,3,10,17,16,5,4,0,0,0,0,1916.45825195,1926.84753418,-10.389282229999935,60,40,2018,9,89,83,82,83,85,82,81,83,8,3,0,1
426,426,426,426,426,426,426,426,15/09/2018,Watford,Man United,1,2,A,0,2,A,14,9,5,6,9,11,6,8,2,1,0,1,1666.70166016,1860.23547363,-193.5338134699998,43,56,2018,9,76,78,76,77,84,84,80,83,-4,8,-6,-6
427,427,427,427,427,427,427,427,16/09/2018,Everton,West Ham,1,3,A,1,2,A,16,9,4,4,15,12,4,2,2,5,0,0,1693.76513672,1639.00280762,54.76232909999999,56,44,2018,9,80,79,78,79,80,78,77,78,3,2,1,1
428,428,428,428,428,428,428,428,16/09/2018,Wolves,Burnley,1,0,H,0,0,D,30,7,7,2,10,9,8,2,2,4,0,0,1601.18310547,1642.64257812,-41.45947264999995,60,40,2018,9,76,78,75,76,77,77,78,78,-2,2,-2,1
429,429,429,429,429,429,429,429,17/09/2018,Southampton,Brighton,2,2,D,1,0,H,14,12,5,4,10,13,1,4,2,3,0,0,1648.76757812,1627.27282715,21.494750970000037,51,49,2018,9,76,77,77,77,76,76,75,76,1,-1,1,1
430,430,430,430,430,430,430,430,22/09/2018,Brighton,Tottenham,1,2,A,0,1,A,8,16,4,7,15,9,5,7,2,1,0,0,1628.23413086,1895.7454834000002,-267.5113525400002,30,70,2018,9,76,76,75,76,89,83,82,83,-6,14,-7,-7
431,431,431,431,431,431,431,431,22/09/2018,Burnley,Bournemouth,4,0,H,2,0,H,12,19,5,5,17,6,3,8,2,0,0,0,1633.54821777,1685.21472168,-51.66650390999985,38,62,2018,9,77,77,78,78,77,74,76,76,1,-1,2,3
432,432,432,432,432,432,432,432,22/09/2018,Cardiff,Man City,0,5,A,0,3,A,2,21,2,10,6,4,1,9,1,1,0,0,1559.09375,1957.26660156,-398.17285156,21,77,2018,9,71,74,73,73,85,87,83,85,-12,12,-12,-13
433,433,433,433,433,433,433,433,22/09/2018,Crystal Palace,Newcastle,0,0,D,0,0,D,16,6,4,3,8,11,9,5,1,1,0,0,1674.52453613,1646.59375,27.93078612999989,60,40,2018,9,78,76,76,77,76,76,76,76,2,0,1,0
434,434,434,434,434,434,434,434,22/09/2018,Fulham,Watford,1,1,D,0,1,A,15,11,3,6,11,9,8,8,2,1,0,0,1624.03955078,1660.3894043,-36.34985352000013,60,39,2018,9,76,77,74,76,76,78,76,77,0,2,-1,-1
435,435,435,435,435,435,435,435,22/09/2018,Leicester,Huddersfield,3,1,H,1,1,D,18,9,8,2,10,16,3,1,2,1,0,0,1687.75402832,1549.09069824,138.66333008000015,62,38,2018,9,79,78,77,78,75,75,75,75,4,-2,3,3
436,436,436,436,436,436,436,436,22/09/2018,Liverpool,Southampton,3,0,H,3,0,H,12,7,4,1,7,10,5,4,0,2,0,0,1939.24194336,1644.97363281,294.26831055,60,40,2018,9,85,82,81,83,76,77,77,77,8,-5,6,5
437,437,437,437,437,437,437,437,22/09/2018,Man United,Wolves,1,1,D,1,0,H,15,11,6,8,5,17,5,4,1,1,0,0,1873.0925292999998,1607.44482422,265.6477050799997,64,36,2018,9,84,84,80,83,76,78,75,76,9,-4,7,6
438,438,438,438,438,438,438,438,23/09/2018,Arsenal,Everton,2,0,H,0,0,D,9,9,5,6,17,12,5,9,2,1,0,0,1816.95117188,1676.64160156,140.30957031999992,62,38,2018,9,84,83,81,82,80,79,78,79,6,-1,3,4
439,439,439,439,439,439,439,439,23/09/2018,West Ham,Chelsea,0,0,D,0,0,D,6,17,1,6,11,9,1,8,2,1,0,0,1653.29382324,1859.02185059,-205.72802735000005,30,70,2018,9,80,78,77,78,84,85,82,83,-2,7,-5,-7
440,440,440,440,440,440,440,440,29/09/2018,Arsenal,Watford,2,0,H,0,0,D,9,13,2,4,11,17,6,6,2,2,0,0,1821.57800293,1661.2532959,160.3247070299999,63,37,2018,9,84,83,81,82,76,78,76,77,8,-5,5,5
441,441,441,441,441,441,441,441,29/09/2018,Chelsea,Liverpool,1,1,D,1,0,H,10,13,4,6,7,9,4,4,0,2,0,0,1855.20239258,1941.79602051,-86.59362793000014,46,54,2018,9,84,85,82,83,85,82,81,83,3,3,0,3
442,442,442,442,442,442,442,442,29/09/2018,Everton,Fulham,3,0,H,0,0,D,19,6,6,0,13,13,12,1,0,3,0,0,1672.01464844,1623.17565918,48.83898926000007,52,48,2018,9,80,79,78,79,76,77,74,76,6,-2,3,2
443,443,443,443,443,443,443,443,29/09/2018,Huddersfield,Tottenham,0,2,A,0,2,A,9,10,5,6,17,16,3,0,2,2,0,0,1544.22570801,1899.20129395,-354.97558594,53,47,2018,9,75,75,75,75,89,83,82,83,-7,14,-8,-8
444,444,444,444,444,444,444,444,29/09/2018,Man City,Brighton,2,0,H,1,0,H,28,4,8,1,4,10,10,3,0,3,0,0,1961.04919434,1624.77832031,336.27087403,79,21,2018,9,85,87,83,85,76,76,75,76,10,-7,9,11
445,445,445,445,445,445,445,445,29/09/2018,Newcastle,Leicester,0,2,A,0,1,A,6,12,1,5,11,5,5,9,0,0,0,0,1649.24499512,1692.61889648,-43.37390135999999,41,59,2018,9,76,76,76,76,79,78,77,78,-1,3,-2,-2
446,446,446,446,446,446,446,446,29/09/2018,West Ham,Man United,3,1,H,2,0,H,8,9,3,4,12,12,4,9,0,1,0,0,1657.11328125,1865.66845703,-208.55517578,48,52,2018,9,80,78,77,78,84,84,80,83,0,7,-5,-6
447,447,447,447,447,447,447,447,29/09/2018,Wolves,Southampton,2,0,H,0,0,D,14,17,6,6,11,7,8,6,3,1,0,0,1614.86889648,1642.41967773,-27.55078125,49,51,2018,9,76,78,75,76,76,77,77,77,-1,1,-1,1
448,448,448,448,448,448,448,448,30/09/2018,Cardiff,Burnley,1,2,A,0,0,D,19,3,5,2,11,15,10,2,1,3,0,0,1555.31103516,1649.04040527,-93.72937011,54,45,2018,9,71,74,73,73,77,77,78,78,-7,4,-5,-3
449,449,449,449,449,449,449,449,01/10/2018,Bournemouth,Crystal Palace,2,1,H,1,0,H,11,10,5,2,9,12,3,3,3,4,0,0,1669.72253418,1671.87316895,-2.1506347700001243,44,55,2018,10,77,75,76,76,78,77,76,77,1,2,-1,-2
450,450,450,450,450,450,450,450,05/10/2018,Brighton,West Ham,1,0,H,1,0,H,9,17,4,4,12,8,2,9,3,2,0,0,1618.76477051,1669.37194824,-50.60717772999988,36,64,2018,10,76,76,75,76,80,77,77,79,-1,5,-3,-1
451,451,451,451,451,451,451,451,06/10/2018,Burnley,Huddersfield,1,1,D,1,0,H,6,19,3,2,8,11,1,10,2,2,0,0,1652.21081543,1536.73156738,115.47924805000002,32,68,2018,10,77,77,77,78,74,75,75,75,2,-3,3,2
452,452,452,452,452,452,452,452,06/10/2018,Crystal Palace,Wolves,0,1,A,0,0,D,11,7,4,2,11,13,6,3,3,4,0,0,1661.19543457,1620.47155762,40.723876949999976,65,35,2018,10,78,77,76,77,76,78,75,76,3,0,1,-1
453,453,453,453,453,453,453,453,06/10/2018,Leicester,Everton,1,2,A,1,1,D,8,17,2,8,10,11,2,10,2,1,1,0,1700.35864258,1676.58154297,23.777099609999823,53,47,2018,10,82,77,77,78,78,80,78,79,4,1,-1,-3
454,454,454,454,454,454,454,454,06/10/2018,Man United,Newcastle,3,2,H,0,2,A,18,13,10,8,16,8,10,6,2,2,0,0,1840.22351074,1632.73950195,207.48400879,71,29,2018,10,84,84,80,83,76,76,76,76,8,-4,7,8
455,455,455,455,455,455,455,455,06/10/2018,Tottenham,Cardiff,1,0,H,1,0,H,19,8,7,6,7,11,6,2,2,1,0,1,1886.88793945,1543.37475586,343.51318358999987,74,25,2018,10,89,83,83,83,72,73,73,73,16,-11,10,10
456,456,456,456,456,456,456,456,06/10/2018,Watford,Bournemouth,0,4,A,0,3,A,14,10,2,7,11,9,10,7,3,1,1,0,1652.69689941,1671.63452148,-18.937622070000085,47,53,2018,10,76,78,76,77,77,75,76,76,0,1,1,3
457,457,457,457,457,457,457,457,07/10/2018,Fulham,Arsenal,1,5,A,1,1,D,21,9,4,7,11,12,4,2,2,0,0,0,1609.84277344,1826.57568359,-216.73291014999995,48,52,2018,10,76,77,73,76,80,83,81,82,-5,7,-6,-6
458,458,458,458,458,458,458,458,07/10/2018,Liverpool,Man City,0,0,D,0,0,D,7,6,2,2,10,10,2,6,1,3,0,0,1929.03295898,1962.50256348,-33.469604499999825,49,51,2018,10,85,82,81,83,85,87,83,85,2,4,-2,-5
459,459,459,459,459,459,459,459,07/10/2018,Southampton,Chelsea,0,3,A,0,1,A,15,21,6,6,13,11,4,12,6,0,0,0,1628.05114746,1851.94165039,-223.8905029299999,36,64,2018,10,76,77,77,77,84,84,82,83,-6,7,-6,-7
460,460,460,460,460,460,460,460,20/10/2018,Bournemouth,Southampton,0,0,D,0,0,D,10,8,2,4,10,14,6,4,1,2,0,0,1689.86437988,1620.76013184,69.1042480399999,57,42,2018,10,77,75,76,76,76,77,77,77,0,0,-1,-2
461,461,461,461,461,461,461,461,20/10/2018,Cardiff,Fulham,4,2,H,2,2,D,22,9,5,4,15,16,4,4,3,3,0,0,1542.26330566,1601.68505859,-59.4217529299999,41,58,2018,10,72,73,73,73,76,77,73,76,-1,3,-3,-4
462,462,462,462,462,462,462,462,20/10/2018,Chelsea,Man United,2,2,D,1,0,H,21,7,6,4,9,17,5,3,2,5,0,0,1859.23254395,1842.71875,16.513793950000036,62,38,2018,10,84,84,82,83,84,84,80,83,4,2,0,0
463,463,463,463,463,463,463,463,20/10/2018,Huddersfield,Liverpool,0,1,A,0,1,A,13,11,1,2,9,6,2,4,0,2,0,0,1541.53149414,1928.21496582,-386.68347168000014,48,52,2018,10,74,75,75,75,85,82,81,83,-7,10,-8,-7
464,464,464,464,464,464,464,464,20/10/2018,Man City,Burnley,5,0,H,1,0,H,24,5,10,0,11,5,10,1,2,2,0,0,1963.32055664,1647.4107666,315.90979004,69,31,2018,10,85,87,83,85,77,77,77,78,8,-6,7,10
465,465,465,465,465,465,465,465,20/10/2018,Newcastle,Brighton,0,1,A,0,1,A,27,8,6,2,13,17,10,2,0,2,0,0,1630.2442627,1626.45080566,3.7934570400000216,67,33,2018,10,76,76,76,76,76,76,75,76,1,0,0,0
466,466,466,466,466,466,466,466,20/10/2018,West Ham,Tottenham,0,1,A,0,1,A,13,10,4,2,8,10,10,6,3,0,0,0,1661.68591309,1887.99938965,-226.31347656000003,45,55,2018,10,80,77,77,79,89,83,83,83,-3,12,-4,-6
467,467,467,467,467,467,467,467,20/10/2018,Wolves,Watford,0,2,A,0,2,A,10,9,1,3,23,13,8,2,3,1,0,0,1631.5135498,1634.46704102,-2.9534912199999326,45,55,2018,10,76,78,75,76,76,78,76,77,0,1,-1,0
468,468,468,468,468,468,468,468,21/10/2018,Everton,Crystal Palace,2,0,H,0,0,D,20,7,4,3,13,17,10,5,2,1,0,0,1686.86010742,1650.15332031,36.70678711000005,58,42,2018,10,78,80,78,79,78,77,76,77,2,0,2,3
469,469,469,469,469,469,469,469,22/10/2018,Arsenal,Leicester,3,1,H,1,1,D,19,8,6,2,10,10,6,4,2,2,0,0,1834.73352051,1690.08007812,144.65344239,67,33,2018,10,80,83,81,82,82,77,77,78,3,1,4,6
470,470,470,470,470,470,470,470,27/10/2018,Brighton,Wolves,1,0,H,0,0,D,2,25,1,7,11,8,1,10,3,0,0,0,1638.83508301,1620.89672852,17.938354490000165,39,61,2018,10,76,76,75,76,76,78,75,76,1,1,0,-2
471,471,471,471,471,471,471,471,27/10/2018,Fulham,Bournemouth,0,3,A,0,1,A,11,12,1,5,16,3,5,5,2,1,1,0,1593.03649902,1689.0592040999998,-96.0227050799997,51,48,2018,10,76,77,73,76,77,75,76,76,0,4,0,2
472,472,472,472,472,472,472,472,27/10/2018,Leicester,West Ham,1,1,D,0,1,A,21,11,7,3,17,5,8,0,1,1,0,1,1688.1595459000002,1660.45068359,27.708862310000313,64,36,2018,10,82,77,77,78,80,77,77,79,5,3,-1,0
473,473,473,473,473,473,473,473,27/10/2018,Liverpool,Cardiff,4,1,H,1,0,H,19,2,7,1,6,4,8,0,0,0,0,0,1933.84973145,1556.38024902,377.46948243,78,20,2018,10,85,82,81,83,72,73,73,73,12,-9,10,9
474,474,474,474,474,474,474,474,27/10/2018,Southampton,Newcastle,0,0,D,0,0,D,22,6,4,0,9,12,7,2,0,1,0,0,1627.03369141,1623.32836914,3.7053222700001234,51,49,2018,10,76,77,77,77,76,76,76,76,0,-1,1,1
475,475,475,475,475,475,475,475,27/10/2018,Watford,Huddersfield,3,0,H,2,0,H,12,13,6,7,9,13,3,3,1,2,0,0,1650.55224609,1542.50634766,108.04589842999985,48,52,2018,10,76,78,76,77,74,75,75,75,1,-2,2,3
476,476,476,476,476,476,476,476,28/10/2018,Burnley,Chelsea,0,4,A,0,1,A,7,24,1,8,14,10,4,4,4,2,0,0,1647.04162598,1860.95141602,-213.90979004,32,68,2018,10,77,77,77,78,84,84,82,83,-5,7,-5,-7
477,477,477,477,477,477,477,477,28/10/2018,Crystal Palace,Arsenal,2,2,D,1,0,H,16,7,3,2,10,16,6,4,1,2,0,0,1644.78417969,1849.0604248,-204.27624511,43,57,2018,10,78,77,76,77,80,83,81,82,-3,4,-5,-6
478,478,478,478,478,478,478,478,28/10/2018,Man United,Everton,2,1,H,1,0,H,14,14,10,6,15,12,8,4,2,1,0,0,1840.37036133,1697.69763184,142.67272948999994,53,47,2018,10,84,84,80,83,78,80,78,79,6,-2,4,4
479,479,479,479,479,479,479,479,29/10/2018,Tottenham,Man City,0,1,A,0,1,A,4,13,1,6,13,13,3,6,2,2,0,0,1892.10107422,1978.17565918,-86.07458495999981,49,51,2018,10,89,83,83,83,85,87,83,85,6,2,-2,-4
480,480,480,480,480,480,480,480,03/11/2018,Arsenal,Liverpool,1,1,D,0,0,D,12,13,4,4,7,7,5,8,1,1,0,0,1845.15405273,1935.45996094,-90.30590820999987,62,38,2018,11,85,83,80,82,85,82,81,83,4,5,-1,1
481,481,481,481,481,481,481,481,03/11/2018,Bournemouth,Man United,1,2,A,1,1,D,18,18,7,8,12,12,9,5,4,3,0,0,1701.0111084000002,1843.85876465,-142.84765624999974,49,51,2018,11,78,76,76,76,84,84,80,83,-2,8,-7,-8
482,482,482,482,482,482,482,482,03/11/2018,Cardiff,Leicester,0,1,A,0,0,D,11,13,2,5,13,12,6,12,2,2,0,0,1554.76989746,1685.66845703,-130.89855956999986,40,60,2018,11,72,73,73,73,82,77,78,78,-6,9,-5,-4
483,483,483,483,483,483,483,483,03/11/2018,Everton,Brighton,3,1,H,1,1,D,14,5,3,3,9,17,6,4,0,1,0,0,1694.20922852,1645.0189209,49.19030761999989,61,39,2018,11,79,80,78,79,77,75,76,76,3,-1,3,5
484,484,484,484,484,484,484,484,03/11/2018,Newcastle,Watford,1,0,H,0,0,D,10,16,2,1,12,11,8,9,1,5,0,0,1625.16113281,1657.75744629,-32.59631347999993,41,58,2018,11,76,76,76,76,76,78,76,77,0,0,-1,-2
485,485,485,485,485,485,485,485,03/11/2018,West Ham,Burnley,4,2,H,1,1,D,22,6,10,3,7,9,10,4,1,4,0,0,1662.94165039,1638.21655273,24.725097659999854,63,37,2018,11,79,77,77,78,76,77,77,77,2,-1,1,0
486,486,486,486,486,486,486,486,03/11/2018,Wolves,Tottenham,2,3,A,0,2,A,16,10,7,8,11,8,5,1,1,2,0,0,1614.71276855,1884.89831543,-270.18554687999995,49,51,2018,11,76,78,75,76,89,83,83,83,-7,14,-7,-5
